CELLNAME	DRUG	AUC
HCT116	337250	0.9892
HCT116	337250	0.9974
HCT116	337250	0.9996
HCT116	34462	0.9351
HCT116	34462	0.9651
HCT116	34462	0.9602
HCT116	34462	0.9436
HCT116	34462	0.9585
HCT116	34462	0.935
HCT116	34462	0.9489
HCT116	34462	0.9672
HCT116	34462	0.9546
HCT116	34462	0.971
HCT116	34462	0.9024
HCT116	34462	0.9476
HCT116	34462	0.9725
HCT116	34462	0.9803
HCT116	34462	0.9362
HCT116	34462	0.9520000000000001
HCT116	34462	0.9578
HCT116	34462	0.951
HCT116	34462	0.9481
HCT116	34462	0.96
HCT116	34462	0.9586
HCT116	34462	0.9702
HCT116	34462	0.941
HCT116	34462	0.9571
HCT116	34462	0.9755
HCT116	34462	0.9782
HCT116	34462	0.9296
HCT116	34462	0.9644
HCT116	34462	0.9769
HCT116	34462	0.9526
HCT116	34462	0.9658
HCT116	34462	0.9552
HCT116	34462	0.9618
HCT116	34462	0.9552
HCT116	34462	0.9721
HCT116	34462	0.9613
HCT116	34462	0.9568
HCT116	34462	0.9292
HCT116	34462	0.9726
HCT116	34462	0.9618
HCT116	34462	0.9671
HCT116	34462	0.9606
HCT116	34462	0.9555
HCT116	34462	0.9439
HCT116	34462	0.948
HCT116	34462	0.9766
HCT116	34462	0.9683
HCT116	34521	0.9703
HCT116	34936	0.9785
HCT116	34936	0.977
HCT116	34936	0.9957
HCT116	352122	0.6286
HCT116	352122	0.6236
HCT116	352122	0.6396
HCT116	352122	0.6411
HCT116	352122	0.6086
HCT116	352122	0.5971
HCT116	352122	0.6603
HCT116	352122	0.6216
HCT116	352122	0.6284
HCT116	352122	0.6497
HCT116	352122	0.5876
HCT116	352122	0.5884
HCT116	352122	0.6011
HCT116	352122	0.5991
HCT116	352122	0.6256
HCT116	352122	0.6284
HCT116	352122	0.7758
HCT116	352122	0.6285
HCT116	352122	0.6684
HCT116	35347	0.9569
HCT116	35443	0.9325
HCT116	3590	0.9953
HCT116	3590	0.9894
HCT116	3590	1.0
HCT116	3590	0.9999
HCT116	362856	0.9867
HCT116	367746	0.9701
HCT116	369100	0.9153
HCT116	369100	0.9293
HCT116	38721	0.8776
HCT116	38721	0.8951
HCT116	38721	0.8883
HCT116	38721	0.8981
HCT116	38721	0.8957
HCT116	38721	0.8808
HCT116	38721	0.8976
HCT116	38721	0.8865
HCT116	38721	0.8846
HCT116	38721	0.8792
HCT116	38721	0.8783
HCT116	38721	0.8884
HCT116	38721	0.9135
HCT116	38721	0.8909
HCT116	38721	0.8814
HCT116	38721	0.9002
HCT116	38721	0.8987
HCT116	38721	0.8761
HCT116	38721	0.8921
HCT116	38721	0.8836
HCT116	38721	0.8959999999999999
HCT116	38721	0.8837
HCT116	38721	0.8868
HCT116	38721	0.8806
HCT116	38721	0.8855
HCT116	38721	0.8828
HCT116	38721	0.8885
HCT116	38721	0.8888
HCT116	38721	0.8916
HCT116	38721	0.9185
HCT116	38721	0.8775
HCT116	38721	0.8793
HCT116	38721	0.8915
HCT116	38721	0.8819
HCT116	38721	0.9062
HCT116	38721	0.8735
HCT116	38721	0.8845
HCT116	38721	0.8934
HCT116	38721	0.885
HCT116	38721	0.8732
HCT116	38721	0.8955
HCT116	38721	0.8879
HCT116	38721	0.895
HCT116	38721	0.8777
HCT116	38721	0.6409999999999999
HCT116	38721	0.8886
HCT116	38721	0.8999
HCT116	39661	0.9747
HCT116	407305	0.9844
HCT116	409962	0.9961
HCT116	409962	0.9669
HCT116	409962	0.9801
HCT116	409962	0.9798
HCT116	409962	0.9811
HCT116	409962	0.9733
HCT116	409962	0.9832
HCT116	409962	0.9011
HCT116	409962	0.9883
HCT116	409962	0.9795
HCT116	409962	0.9924
HCT116	409962	0.9757
HCT116	409962	0.9834
HCT116	409962	0.9847
HCT116	409962	0.9924
HCT116	409962	0.9752
HCT116	409962	0.9839
HCT116	409962	0.9849
HCT116	409962	0.9876
HCT116	409962	0.9729
HCT116	409962	0.9901
HCT116	409962	0.9769
HCT116	409962	0.9828
HCT116	409962	0.9751
HCT116	409962	0.9754
HCT116	409962	0.9802
HCT116	409962	0.9798
HCT116	409962	0.9876
HCT116	409962	0.9861
HCT116	409962	0.9752
HCT116	409962	0.9895
HCT116	409962	0.9833
HCT116	409962	0.9826
HCT116	409962	0.9862
HCT116	409962	0.9735
HCT116	409962	0.9819
HCT116	409962	0.9827
HCT116	409962	0.9854
HCT116	409962	0.9685
HCT116	409962	0.9753
HCT116	409962	0.9688
HCT116	409962	0.9765
HCT116	409962	0.9833
HCT116	409962	0.9795
HCT116	409962	0.9755
HCT116	409962	0.9824
HCT116	409962	0.9922
HCT116	409962	0.975
HCT116	409962	0.9734
HCT116	409962	0.9883
HCT116	409962	0.9861
HCT116	409962	0.9823
HCT116	409962	0.9848
HCT116	409962	0.9777
HCT116	409962	0.9907
HCT116	409962	0.9767
HCT116	409962	0.9842
HCT116	409962	0.9776
HCT116	409962	0.9811
HCT116	409962	0.9833
HCT116	409962	0.9835
HCT116	409962	0.9772
HCT116	409962	0.9792
HCT116	409962	0.9857
HCT116	409962	0.9963
HCT116	409962	0.9866
HCT116	409962	0.9779
HCT116	409962	0.9745
HCT116	409962	0.9973
HCT116	409962	0.9823
HCT116	409962	0.9901
HCT116	409962	0.985
HCT116	409962	0.9831
HCT116	409962	0.9781
HCT116	409962	0.9877
HCT116	409962	0.9796
HCT116	409962	0.9846
HCT116	409962	0.98
HCT116	409962	0.9861
HCT116	409962	0.9816
HCT116	409962	0.9907
HCT116	409962	0.9811
HCT116	409962	0.9901
HCT116	409962	0.9934
HCT116	409962	0.9868
HCT116	409962	0.9915
HCT116	409962	0.9948
HCT116	409962	0.988
HCT116	409962	0.9776
HCT116	409962	0.9883
HCT116	409962	1.0
HCT116	409962	0.99
HCT116	409962	0.8551
HCT116	409962	0.8534
HCT116	409962	0.8585
HCT116	409962	0.8608
HCT116	409962	0.9733
HCT116	409962	0.985
HCT116	409962	0.9742
HCT116	409962	0.9792
HCT116	409962	0.9732
HCT116	409962	0.9809
HCT116	409962	0.9931
HCT116	409962	0.9892
HCT116	409962	0.98
HCT116	409962	0.9867
HCT116	409962	0.9936
HCT116	409962	0.9839
HCT116	409962	1.0
HCT116	409962	0.9812
HCT116	409962	0.9934
HCT116	409962	0.993
HCT116	409962	0.9927
HCT116	409962	0.9931
HCT116	409962	0.986
HCT116	409962	0.9835
HCT116	409962	0.9209999999999999
HCT116	4291	0.9368
HCT116	4291	0.8911
HCT116	4375	0.9708
HCT116	45388	0.9065
HCT116	45388	0.9740000000000001
HCT116	45388	0.9674
HCT116	45388	0.9570000000000001
HCT116	45388	0.9589
HCT116	45388	0.9511
HCT116	45388	0.9347
HCT116	45388	0.9295
HCT116	45388	0.9420000000000001
HCT116	45388	0.9456
HCT116	45388	0.9342
HCT116	45388	0.9373
HCT116	45388	0.9458
HCT116	45388	0.9585
HCT116	45388	0.9339
HCT116	45388	0.9481
HCT116	45388	0.8858
HCT116	45388	0.9525
HCT116	45388	0.9325
HCT116	45388	0.9684
HCT116	45388	0.9629
HCT116	45388	0.9457
HCT116	45388	0.9442
HCT116	45388	0.9921
HCT116	45388	0.9625
HCT116	45388	0.963
HCT116	45388	0.9507
HCT116	45388	0.9681
HCT116	45388	0.9805
HCT116	45388	0.9486
HCT116	45388	0.9463
HCT116	45388	0.9562
HCT116	45388	0.9647
HCT116	45388	0.9304
HCT116	45388	0.9652
HCT116	45388	0.9256
HCT116	45388	0.9447
HCT116	45388	0.9376
HCT116	45388	0.9538
HCT116	45388	0.9523
HCT116	45388	0.9313
HCT116	45388	0.9476
HCT116	45388	0.9352
HCT116	45388	0.9204
HCT116	45388	0.9856
HCT116	45388	0.9559
HCT116	45388	0.8457
HCT116	45388	0.9685
HCT116	45388	0.9952
HCT116	45388	0.9621
HCT116	45388	0.9813
HCT116	45388	0.9655
HCT116	45923	0.9966
HCT116	4722	0.9968
HCT116	4722	0.9759
HCT116	4722	0.9458
HCT116	49842	0.6152
HCT116	49842	0.5519
HCT116	49842	0.4387
HCT116	49842	0.5711
HCT116	49842	0.8333
HCT116	49842	0.5696
HCT116	49842	0.4556
HCT116	49842	0.5079
HCT116	49842	0.5949
HCT116	49842	0.5683
HCT116	49842	0.6113
HCT116	49842	0.4802
HCT116	49842	0.6114
HCT116	49842	0.5715
HCT116	49842	0.5815
HCT116	49842	0.4594
HCT116	49842	0.5727
HCT116	49842	0.6111
HCT116	49842	0.6372
HCT116	49842	0.5872
HCT116	49842	0.5429
HCT116	49842	0.457
HCT116	49842	0.5747
HCT116	49842	0.5399
HCT116	49842	0.4454
HCT116	49842	0.5426
HCT116	49842	0.5767
HCT116	49842	0.5189
HCT116	49842	0.5558
HCT116	49842	0.6165
HCT116	49842	0.5341
HCT116	49842	0.4177
HCT116	49842	0.6403
HCT116	49842	0.5731
HCT116	49842	0.6684
HCT116	49842	0.6084
HCT116	49842	0.5738
HCT116	49842	0.4805
HCT116	49842	0.5297
HCT116	49842	0.436
HCT116	49842	0.5153
HCT116	49842	0.5468
HCT116	49842	0.3952
HCT116	49842	0.3542
HCT116	49842	0.4146
HCT116	49842	0.5008
HCT116	49842	0.5526
HCT116	49842	0.4617
HCT116	49842	0.3653
HCT116	49842	0.4706
HCT116	49842	0.4807
HCT116	49842	0.4707
HCT116	49842	0.57
HCT116	49842	0.5739
HCT116	49842	0.488
HCT116	49842	0.3633
HCT116	49842	0.4073
HCT116	49842	0.5603
HCT116	49842	0.5891
HCT116	49842	0.5057
HCT116	49842	0.3541
HCT116	49842	0.6513
HCT116	49842	0.7017
HCT116	49842	0.6537
HCT116	49842	0.5131
HCT116	49842	0.5657
HCT116	49842	0.5661
HCT116	49842	0.5008
HCT116	49842	0.4738
HCT116	49842	0.5858
HCT116	49842	0.5342
HCT116	49842	0.5752
HCT116	49842	0.5785
HCT116	49842	0.5781
HCT116	49842	0.518
HCT116	49842	0.3016
HCT116	49842	0.5691
HCT116	49842	0.5542
HCT116	49842	0.3708
HCT116	49842	0.2848
HCT116	49842	0.5169
HCT116	49842	0.6513
HCT116	49842	0.5252
HCT116	49842	0.2765
HCT116	49842	0.6347
HCT116	49842	0.6428
HCT116	49842	0.4382
HCT116	49842	0.4748
HCT116	49842	0.4654
HCT116	49842	0.4558
HCT116	49842	0.5561
HCT116	49842	0.3388
HCT116	49842	0.5134
HCT116	49842	0.4971
HCT116	49842	0.5313
HCT116	49842	0.5174
HCT116	49842	0.3342
HCT116	49842	0.5999
HCT116	49842	0.5712
HCT116	49842	0.5499
HCT116	49842	0.5135
HCT116	49842	0.5451
HCT116	49842	0.5801
HCT116	49842	0.4741
HCT116	49842	0.3012
HCT116	49842	0.2661
HCT116	49842	0.5362
HCT116	49842	0.619
HCT116	49842	0.4817
HCT116	49842	0.5679
HCT116	49842	0.5489
HCT116	49842	0.4717
HCT116	49842	0.4094
HCT116	49842	0.5185
HCT116	49842	0.4076
HCT116	49842	0.429
HCT116	49842	0.3781
HCT116	49842	0.4625
HCT116	49842	0.4647
HCT116	49842	0.5265
HCT116	49842	0.5052
HCT116	49842	0.5152
HCT116	527017	0.9440000000000001
HCT116	527017	0.9107
HCT116	527017	0.8933
HCT116	527017	0.8588
HCT116	527017	0.9816
HCT116	53477	0.9881
HCT116	5364	0.9719
HCT116	5366	0.9715
HCT116	56423	1.0
HCT116	57197	0.9973
HCT116	57197	0.9735
HCT116	5751	0.9956
HCT116	59272	0.9078
HCT116	59687	0.9383
HCT116	602670	0.9961
HCT116	602670	1.0
HCT116	602670	0.9936
HCT116	602670	0.9855
HCT116	602670	0.9931
HCT116	602670	0.9556
HCT116	602670	0.9644
HCT116	602670	0.9952
HCT116	602670	0.9942
HCT116	602670	0.9625
HCT116	602670	0.9687
HCT116	606170	0.9979
HCT116	606170	1.0
HCT116	606170	1.0
HCT116	606170	1.0
HCT116	606170	1.0
HCT116	606170	1.0
HCT116	606170	0.9954
HCT116	606170	0.9996
HCT116	606170	0.9901
HCT116	606170	0.9975
HCT116	606698	0.8406
HCT116	606698	0.8908
HCT116	606869	0.7392
HCT116	606869	0.7146
HCT116	606869	0.7986
HCT116	608000	0.9301
HCT116	608000	0.9256
HCT116	608210	0.6628
HCT116	608210	0.5683
HCT116	609699	0.7208
HCT116	609699	0.7242
HCT116	609699	0.7299
HCT116	609699	0.6682
HCT116	609699	0.68
HCT116	609699	0.8171
HCT116	609699	0.8174
HCT116	609699	0.6663
HCT116	609699	0.7017
HCT116	609699	0.6062
HCT116	609699	0.6216
HCT116	609699	0.6482
HCT116	609699	0.618
HCT116	609699	0.6734
HCT116	609699	0.7338
HCT116	609699	0.6153
HCT116	609699	0.669
HCT116	609699	0.6999
HCT116	609699	0.7329
HCT116	612049	0.9923
HCT116	612049	0.9976
HCT116	612049	1.0
HCT116	612049	0.9690000000000001
HCT116	612049	1.0
HCT116	612049	0.9935
HCT116	612049	0.9971
HCT116	612049	0.9873
HCT116	612049	1.0
HCT116	612049	0.9934
HCT116	613327	0.7272
HCT116	613327	0.7308
HCT116	613327	0.6556
HCT116	613327	0.7901
HCT116	613327	0.7968
HCT116	613327	0.9049
HCT116	613327	0.7937
HCT116	613327	0.789
HCT116	613327	0.7707
HCT116	613680	0.894
HCT116	614826	0.9520000000000001
HCT116	614826	0.9649
HCT116	614826	0.985
HCT116	614826	0.9686
HCT116	614826	0.9234
HCT116	614826	0.9659
HCT116	615296	0.9157
HCT116	616348	0.9153
HCT116	616348	0.8766
HCT116	616348	0.898
HCT116	616348	0.7929
HCT116	616348	0.8715
HCT116	616348	0.8998
HCT116	616348	0.8879
HCT116	616348	0.8809999999999999
HCT116	620107	0.8931
HCT116	62791	0.9171
HCT116	62791	0.9935
HCT116	628503	0.5735
HCT116	628503	0.5467
HCT116	628503	0.6573
HCT116	628503	0.5205
HCT116	628503	0.5093
HCT116	628503	0.6052
HCT116	630176	0.1463
HCT116	630176	0.0523
HCT116	630176	0.4657
HCT116	630176	0.2802
HCT116	630176	0.3656
HCT116	630176	0.41600000000000004
HCT116	630176	0.6367
HCT116	630176	0.457
HCT116	630176	0.4307
HCT116	630176	0.3996
HCT116	630176	0.1074
HCT116	630176	0.5095
HCT116	630176	0.5004
HCT116	630176	0.5241
HCT116	630176	0.4557
HCT116	630176	0.5423
HCT116	633781	0.9325
HCT116	633782	0.7909
HCT116	63878	0.636
HCT116	63878	0.8464
HCT116	63878	0.8247
HCT116	63878	0.7887
HCT116	63878	0.7555
HCT116	63878	0.8386
HCT116	63878	0.8106
HCT116	63878	0.7994
HCT116	63878	0.8148
HCT116	63878	0.8082
HCT116	63878	0.8448
HCT116	63878	0.8087
HCT116	63878	0.895
HCT116	63878	0.8117
HCT116	63878	0.7963
HCT116	63878	0.8186
HCT116	63878	0.8495
HCT116	63878	0.787
HCT116	63878	0.8113
HCT116	63878	0.8501
HCT116	63878	0.8287
HCT116	63878	0.792
HCT116	63878	0.7492
HCT116	63878	0.8172
HCT116	63878	0.8253
HCT116	63878	0.6547
HCT116	63878	0.7966
HCT116	63878	0.802
HCT116	63878	0.8505
HCT116	63878	0.8113
HCT116	63878	0.7182
HCT116	63878	0.8068
HCT116	63878	0.779
HCT116	63878	0.7367
HCT116	63878	0.9936
HCT116	63878	0.7598
HCT116	63878	0.7759
HCT116	63878	0.7041
HCT116	63878	0.7802
HCT116	63878	0.825
HCT116	63878	0.767
HCT116	63878	0.7877
HCT116	63878	0.7564
HCT116	63878	0.8245
HCT116	63878	0.8057
HCT116	63878	0.7712
HCT116	63878	0.7915
HCT116	63878	0.6975
HCT116	63878	0.8256
HCT116	63878	0.7953
HCT116	63878	0.7144
HCT116	63878	0.8391
HCT116	63878	0.8241
HCT116	63878	0.8086
HCT116	63878	0.7664
HCT116	63878	0.8788
HCT116	63878	0.8465
HCT116	63878	0.7576
HCT116	63878	0.7457
HCT116	63878	0.8236
HCT116	63878	0.8071
HCT116	63878	0.8943
HCT116	63878	0.7985
HCT116	63878	0.8056
HCT116	63878	0.8584
HCT116	63878	0.8222
HCT116	63878	0.8284
HCT116	63878	0.8183
HCT116	63878	0.8614
HCT116	63878	0.8693
HCT116	63878	0.9099
HCT116	63878	0.8603
HCT116	63878	0.8243
HCT116	63878	0.7777
HCT116	63878	0.8114
HCT116	63878	0.8533
HCT116	63878	0.7839
HCT116	63878	0.7931
HCT116	63878	0.8319
HCT116	63878	0.8521
HCT116	63878	0.8214
HCT116	63878	0.8077
HCT116	63878	0.8662
HCT116	63878	0.8486
HCT116	63878	0.7577
HCT116	63878	0.8032
HCT116	63878	0.8001
HCT116	63878	0.7866
HCT116	63878	0.7558
HCT116	63878	0.7909
HCT116	63878	0.82
HCT116	63878	0.8077
HCT116	63878	0.7582
HCT116	63878	0.8097
HCT116	63878	0.8077
HCT116	63878	0.7911
HCT116	63878	0.8229
HCT116	63878	0.8111
HCT116	63878	0.8715
HCT116	63878	0.8228
HCT116	63878	0.7988
HCT116	63878	0.8091
HCT116	63878	0.8548
HCT116	63878	0.8235
HCT116	63878	0.7854
HCT116	63878	0.8227
HCT116	63878	0.7681
HCT116	63878	0.8178
HCT116	63878	0.8247
HCT116	63878	0.7942
HCT116	63878	0.8775
HCT116	63878	0.6056
HCT116	63878	0.8118
HCT116	63878	0.8432
HCT116	63878	0.6453
HCT116	63878	0.7934
HCT116	63878	0.7725
HCT116	63878	0.8974
HCT116	63878	0.8589
HCT116	63878	0.7967
HCT116	63878	0.8339
HCT116	639186	0.8101
HCT116	6396	0.9912
HCT116	6396	0.9993
HCT116	6396	0.9734
HCT116	6396	0.9792
HCT116	6396	0.9777
HCT116	6396	0.977
HCT116	6396	0.9855
HCT116	6396	0.9965
HCT116	6396	0.9812
HCT116	6396	0.9858
HCT116	6396	0.993
HCT116	6396	0.9711
HCT116	6396	0.9589
HCT116	6396	0.9887
HCT116	6396	0.9915
HCT116	6396	0.9876
HCT116	6396	0.9784
HCT116	6396	0.9915
HCT116	6396	0.9851
HCT116	6396	0.9490000000000001
HCT116	6396	0.9728
HCT116	6396	0.995
HCT116	6396	0.9757
HCT116	6396	0.9662
HCT116	6396	0.9982
HCT116	6396	0.9935
HCT116	6396	0.9821
HCT116	6396	0.9729
HCT116	6396	0.9922
HCT116	6396	0.9919
HCT116	6396	0.9804
HCT116	6396	0.9791
HCT116	6396	0.9893
HCT116	6396	1.0
HCT116	6396	0.9937
HCT116	6396	0.9903
HCT116	6396	0.9966
HCT116	6396	0.9864
HCT116	6396	0.9787
HCT116	6396	0.9876
HCT116	6396	0.9889
HCT116	6396	0.9864
HCT116	6396	0.9579
HCT116	6396	0.9962
HCT116	6396	0.9862
HCT116	6396	0.985
HCT116	6396	0.9925
HCT116	6396	0.9471
HCT116	6396	0.9662
HCT116	6396	0.987
HCT116	6396	0.9940000000000001
HCT116	6396	0.9871
HCT116	6396	0.9816
HCT116	6396	0.9913
HCT116	6396	0.9844
HCT116	6396	0.9873
HCT116	6396	0.9773
HCT116	6396	0.9932
HCT116	6396	0.9925
HCT116	6396	0.9031
HCT116	6396	0.9744
HCT116	6396	0.9312
HCT116	6396	0.9039
HCT116	6396	0.8679
HCT116	6396	0.871
HCT116	6396	0.9886
HCT116	6396	0.9647
HCT116	6396	0.9931
HCT116	6396	0.9905
HCT116	6396	0.9867
HCT116	6396	0.9837
HCT116	6396	0.9945
HCT116	6396	0.9933
HCT116	6396	0.9862
HCT116	6396	0.9922
HCT116	6396	0.9978
HCT116	6396	0.9908
HCT116	6396	0.983
HCT116	6396	0.9931
HCT116	6396	0.9976
HCT116	6396	0.9863
HCT116	6396	0.9763
HCT116	6396	0.9927
HCT116	6396	0.9926
HCT116	6396	0.986
HCT116	6396	0.9838
HCT116	6396	0.9906
HCT116	6396	0.9952
HCT116	6396	0.9878
HCT116	6396	0.995
HCT116	6396	0.9913
HCT116	6396	0.9903
HCT116	6396	0.985
HCT116	6396	0.9896
HCT116	6396	0.9971
HCT116	6396	0.9907
HCT116	6396	0.9696
HCT116	6396	0.9047
HCT116	6396	0.993
HCT116	6396	0.9615
HCT116	6396	0.9806
HCT116	6396	0.9827
HCT116	6396	0.9649
HCT116	6396	1.0
HCT116	6396	0.9844
HCT116	6396	0.9924
HCT116	6396	0.8592
HCT116	6396	0.983
HCT116	6396	0.9901
HCT116	6396	0.9862
HCT116	6396	0.9668
HCT116	6396	0.98
HCT116	6396	0.9857
HCT116	6396	0.9941
HCT116	6396	0.9926
HCT116	6396	0.9203
HCT116	6396	0.9736
HCT116	6396	0.9954
HCT116	6396	0.9882
HCT116	6396	0.9663
HCT116	6396	0.9816
HCT116	6396	0.9268
HCT116	6396	0.9043
HCT116	641530	0.9912
HCT116	648766	0.6762
HCT116	648766	0.2438
HCT116	648766	0.5244
HCT116	648766	0.5053
HCT116	648766	0.7858
HCT116	652104	0.8957
HCT116	656576	0.7678
HCT116	656576	0.7705
HCT116	656576	0.8131
HCT116	661749	0.9753
HCT116	664312	0.9945
HCT116	665970	0.9420000000000001
HCT116	666076	1.0
HCT116	66847	0.9990000000000001
HCT116	673596	0.6733
HCT116	673596	0.6468
HCT116	673596	0.7571
HCT116	67574	0.5126
HCT116	67574	0.4203
HCT116	67574	0.4719
HCT116	67574	0.3841
HCT116	67574	0.6138
HCT116	67574	0.5723
HCT116	67574	0.4992
HCT116	67574	0.5629
HCT116	67574	0.5194
HCT116	67574	0.5034
HCT116	67574	0.6045
HCT116	67574	0.45899999999999996
HCT116	67574	0.5961
HCT116	67574	0.5391
HCT116	67574	0.6607
HCT116	67574	0.5811
HCT116	67574	0.563
HCT116	67574	0.5221
HCT116	67574	0.5001
HCT116	67574	0.5999
HCT116	67574	0.4402
HCT116	67574	0.5746
HCT116	67574	0.5313
HCT116	67574	0.6068
HCT116	67574	0.6152
HCT116	67574	0.6056
HCT116	67574	0.4716
HCT116	67574	0.6049
HCT116	67574	0.6116
HCT116	67574	0.5331
HCT116	67574	0.5996
HCT116	67574	0.5646
HCT116	67574	0.5820000000000001
HCT116	67574	0.5086
HCT116	67574	0.5865
HCT116	67574	0.5874
HCT116	67574	0.5956
HCT116	67574	0.6147
HCT116	67574	0.8687
HCT116	67574	0.5806
HCT116	67574	0.6412
HCT116	67574	0.6657
HCT116	67574	0.5433
HCT116	67574	0.5494
HCT116	67574	0.35200000000000004
HCT116	67574	0.5374
HCT116	67574	0.5724
HCT116	67574	0.6959
HCT116	67574	0.5327
HCT116	67574	0.5806
HCT116	67574	0.5019
HCT116	67574	0.6135
HCT116	67574	0.3485
HCT116	67574	0.4729
HCT116	67574	0.6913
HCT116	67574	0.62
HCT116	67574	0.6094
HCT116	67574	0.5999
HCT116	676879	0.8564
HCT116	676879	0.8388
HCT116	677411	0.9231
HCT116	681239	0.4211
HCT116	681239	0.3559
HCT116	681239	0.3513
HCT116	681239	0.1071
HCT116	681239	0.1852
HCT116	681239	0.1169
HCT116	683863	0.6919
HCT116	683863	0.6817
HCT116	683864	0.8745
HCT116	683864	0.7965
HCT116	683864	0.8227
HCT116	683864	0.7902
HCT116	683864	0.8297
HCT116	685524	0.9969
HCT116	685701	0.9858
HCT116	686673	0.9947
HCT116	686673	1.0
HCT116	693184	0.927
HCT116	693184	0.9007
HCT116	697855	0.9228
HCT116	697855	0.8927
HCT116	697979	0.9483
HCT116	697979	0.6759999999999999
HCT116	698037	0.7986
HCT116	701852	0.7929
HCT116	701852	0.7309
HCT116	701852	0.7233
HCT116	701852	0.7158
HCT116	701852	0.8326
HCT116	701852	0.7513
HCT116	701852	0.7183
HCT116	701852	0.8194
HCT116	701852	0.6926
HCT116	702294	0.9751
HCT116	702294	0.9788
HCT116	706363	0.9153
HCT116	706363	0.8638
HCT116	707389	0.8333
HCT116	707389	0.615
HCT116	707389	0.8333
HCT116	707389	0.4472
HCT116	707389	0.5428
HCT116	707389	0.8333
HCT116	71047	0.9705
HCT116	712571	0.8046
HCT116	712807	0.9795
HCT116	712807	0.9992
HCT116	713563	0.8651
HCT116	713563	0.9021
HCT116	71423	0.8925
HCT116	715055	0.8586
HCT116	715055	0.8704
HCT116	718781	0.9004
HCT116	718781	0.9033
HCT116	718781	0.9276
HCT116	718781	0.8911
HCT116	718781	0.9226
HCT116	718781	0.9164
HCT116	718781	0.9093
HCT116	718781	0.9129
HCT116	718781	0.9218
HCT116	719276	0.8548
HCT116	719276	0.963
HCT116	719344	0.9667
HCT116	719344	0.9999
HCT116	719345	0.9977
HCT116	719345	0.9929
HCT116	719627	0.9646
HCT116	721075	0.8982
HCT116	721517	0.9799
HCT116	721517	0.9982
HCT116	722664	0.8658
HCT116	722664	0.841
HCT116	724772	0.7796
HCT116	726630	0.7553
HCT116	726630	0.5708
HCT116	727071	0.9602
HCT116	727989	0.9102
HCT116	727989	0.9218
HCT116	728073	0.6069
HCT116	728073	0.6036
HCT116	732517	0.7896
HCT116	732517	0.7765
HCT116	732517	0.812
HCT116	732517	0.8105
HCT116	732517	0.8083
HCT116	732517	0.8367
HCT116	733504	0.8046
HCT116	733504	0.8687
HCT116	737754	0.8991
HCT116	737754	0.9107
HCT116	737754	0.899
HCT116	740	0.742
HCT116	740	0.9988
HCT116	740	0.5255
HCT116	740	0.6283
HCT116	740	0.5866
HCT116	740	0.6819
HCT116	740	0.6163
HCT116	740	0.6094
HCT116	740	0.2675
HCT116	740	0.7651
HCT116	740	0.6191
HCT116	740	0.6234
HCT116	740	0.5932
HCT116	740	0.5855
HCT116	740	0.657
HCT116	740	0.6389
HCT116	740	0.6018
HCT116	740	0.5789
HCT116	740	0.6305
HCT116	740	0.5885
HCT116	740	0.5535
HCT116	740	0.6072
HCT116	740	0.6197
HCT116	740	0.5589
HCT116	740	0.7158
HCT116	740	0.6329
HCT116	740	0.5561
HCT116	740	0.574
HCT116	740	0.5846
HCT116	740	0.6009
HCT116	740	0.5664
HCT116	740	0.5814
HCT116	740	0.5618
HCT116	740	0.7286
HCT116	740	0.5728
HCT116	740	0.6167
HCT116	740	0.5456
HCT116	740	0.5683
HCT116	740	0.5892
HCT116	740	0.5763
HCT116	740	0.5797
HCT116	740	0.6001
HCT116	740	0.6478
HCT116	740	0.5584
HCT116	740	0.5188
HCT116	740	0.6135
HCT116	740	0.5826
HCT116	740	0.5989
HCT116	740	0.6176
HCT116	740	0.5846
HCT116	740	0.5602
HCT116	740	0.5911
HCT116	740	0.6374
HCT116	740	0.6541
HCT116	740	0.6156
HCT116	740	0.6407
HCT116	740	0.6057
HCT116	740	0.5867
HCT116	740	0.5595
HCT116	740	0.6491
HCT116	740	0.6037
HCT116	740	0.637
HCT116	740	0.5836
HCT116	740	0.5917
HCT116	740	0.5718
HCT116	740	0.6283
HCT116	740	0.6566
HCT116	740	0.5845
HCT116	740	0.5611
HCT116	740	0.6366
HCT116	740	0.5758
HCT116	740	0.5839
HCT116	740	0.5423
HCT116	740	0.6144
HCT116	740	0.5622
HCT116	740	0.624
HCT116	740	0.5793
HCT116	740	0.5919
HCT116	740	0.5893
HCT116	740	0.5777
HCT116	740	0.5553
HCT116	740	0.6067
HCT116	740	0.6058
HCT116	740	0.6089
HCT116	740	0.5651
HCT116	740	0.6086
HCT116	740	0.7053
HCT116	740	0.6217
HCT116	740	0.5476
HCT116	740	0.5813
HCT116	740	0.6056
HCT116	740	0.5625
HCT116	740	0.6133
HCT116	740	0.5966
HCT116	740	0.6943
HCT116	740	0.5655
HCT116	740	0.6133
HCT116	740	0.6102
HCT116	740	0.7074
HCT116	740	0.6276
HCT116	740	0.795
HCT116	740	0.6166
HCT116	740	0.6306
HCT116	740	0.6463
HCT116	740	0.5958
HCT116	740	0.6544
HCT116	740	0.6431
HCT116	740	0.6281
HCT116	740	0.6104
HCT116	740	0.6579999999999999
HCT116	740	0.5971
HCT116	740	0.6886
HCT116	740	0.6641
